#           M M*dndlog10m_ dndlog10m_3778      f(sig)_  lnsigma_3778        mgtm_       mltm_  neff_3778  sigma_3778
  7.07946e+11  1.07829e+10    1.52312e-02  2.99674e-01     -0.905093  2.99162e+10 4.37104e+10  -1.873944    2.472162
  7.94328e+11  1.08542e+10    1.36647e-02  3.01725e-01     -0.883462  2.93752e+10 4.42552e+10  -1.874198    2.419261
  8.91251e+11  1.09348e+10    1.22690e-02  3.03701e-01     -0.861866  2.88305e+10 4.48051e+10  -1.873228    2.367575
  1.00000e+12  1.10610e+10    1.10610e-02  3.05608e-01     -0.840186  2.82806e+10 4.53592e+10  -1.867334    2.316797
  1.12202e+12  1.11042e+10    9.89664e-03  3.07435e-01     -0.818462  2.77265e+10 4.59170e+10  -1.869665    2.267010
  1.25893e+12  1.12067e+10    8.90177e-03  3.09172e-01     -0.796745  2.71687e+10 4.64800e+10  -1.865642    2.218309
  1.41254e+12  1.13158e+10    8.01096e-03  3.10819e-01     -0.774924  2.66057e+10 4.70466e+10  -1.860667    2.170427
  1.58489e+12  1.13487e+10    7.16052e-03  3.12361e-01     -0.753097  2.60391e+10 4.76167e+10  -1.862997    2.123567
  1.77828e+12  1.14548e+10    6.44151e-03  3.13793e-01     -0.731235  2.54690e+10 4.81913e+10  -1.857602    2.077644
  1.99526e+12  1.15303e+10    5.77885e-03  3.15111e-01     -0.709265  2.48943e+10 4.87689e+10  -1.854880    2.032497
  2.23872e+12  1.15731e+10    5.16954e-03  3.16298e-01     -0.687313  2.43168e+10 4.93503e+10  -1.854941    1.988366
  2.51189e+12  1.16808e+10    4.65020e-03  3.17352e-01     -0.665280  2.37354e+10 4.99350e+10  -1.848130    1.945034
  2.81838e+12  1.17089e+10    4.15446e-03  3.18262e-01     -0.643159  2.31507e+10 5.05221e+10  -1.848661    1.902482
  3.16228e+12  1.17726e+10    3.72281e-03  3.19015e-01     -0.621047  2.25636e+10 5.11130e+10  -1.845130    1.860876
  3.54813e+12  1.18646e+10    3.34390e-03  3.19605e-01     -0.598818  2.19727e+10 5.17062e+10  -1.838248    1.819966
  3.98107e+12  1.18649e+10    2.98034e-03  3.20019e-01     -0.576538  2.13795e+10 5.23012e+10  -1.839720    1.779866
  4.46684e+12  1.19335e+10    2.67158e-03  3.20246e-01     -0.554227  2.07845e+10 5.28994e+10  -1.833840    1.740595
  5.01187e+12  1.19934e+10    2.39301e-03  3.20275e-01     -0.531783  2.01863e+10 5.34987e+10  -1.828092    1.701963
  5.62341e+12  1.19821e+10    2.13076e-03  3.20095e-01     -0.509320  1.95869e+10 5.40994e+10  -1.828537    1.664158
  6.30957e+12  1.20430e+10    1.90868e-03  3.19694e-01     -0.486775  1.89863e+10 5.47017e+10  -1.821113    1.627061
  7.07946e+12  1.20490e+10    1.70197e-03  3.19056e-01     -0.464099  1.83840e+10 5.53040e+10  -1.818164    1.590581
  7.94328e+12  1.20431e+10    1.51614e-03  3.18174e-01     -0.441415  1.77817e+10 5.59073e+10  -1.815468    1.554905
  8.91251e+12  1.20894e+10    1.35646e-03  3.17031e-01     -0.418600  1.71784e+10 5.65105e+10  -1.806624    1.519832
  1.00000e+13  1.20396e+10    1.20396e-03  3.15613e-01     -0.395679  1.65752e+10 5.71125e+10  -1.806206    1.485392
